region,type,asin,title,author,narrator,genre,categories,tags,length_hours,rating,rating_count,price,regular_price,cover_url,audible_url
ca,monthly,0062991086,Fierce Self-Compassion,Written by:Kristin Neff,Jean Ann Douglass,Politics & Social Sciences,Politics & Social Sciences; Philosophy; Eastern; Social Sciences; Religion & Spirituality; Buddhism; Spirituality; Meditation,,12.6,4.6,58,7.99,40.12,https://m.media-amazon.com/images/I/51AiRpUUHqS._SL500_.jpg,https://www.audible.ca/pd/0062991086
ca,monthly,B0C5JV5737,Only Say Good Things,Written by:Crystal Hefner,,,,,6.5,4.5,73,5.99,31.52,https://m.media-amazon.com/images/I/41sXr1ctXxL._SL500_.jpg,https://www.audible.ca/pd/B0C5JV5737
ca,monthly,B071VJ1SXG,The Confidence Code,"Written by:Katty Kay,Claire Shipman",Sandy Rustin,,,,6.8,4.4,135,4.99,27.7,https://m.media-amazon.com/images/I/418K-MSnseL._SL500_.jpg,https://www.audible.ca/pd/B071VJ1SXG
ca,monthly,B09XZ2VL5D,Bad Cree,Written by:Jessica Johns,Tanis Parenteau,,,,8.2,4.5,100,5.99,31.52,https://m.media-amazon.com/images/I/41CqQ4gD+OL._SL500_.jpg,https://www.audible.ca/pd/B09XZ2VL5D
ca,monthly,B07981KLK6,The Self-Driven Child,"Written by:William Stixrud PhD,Ned Johnson",Kaleo Griffith,,,,11.6,4.9,65,4.99,28.19,https://m.media-amazon.com/images/I/41uFFVjDERL._SL500_.jpg,https://www.audible.ca/pd/B07981KLK6
ca,monthly,B0725D9BM7,10% Happier,Written by:Dan Harris,Dan Harris,,,,7.8,4.5,410,5.99,31.52,https://m.media-amazon.com/images/I/41Gv6DgaxvL._SL500_.jpg,https://www.audible.ca/pd/B0725D9BM7
ca,monthly,B072BH3P6C,The Meaning of Marriage,Written by:Timothy Keller,"Lloyd James,Marguerite Gavin",,,,8.2,4.8,137,7.99,21.5,https://m.media-amazon.com/images/I/51d1vneaEUL._SL500_.jpg,https://www.audible.ca/pd/B072BH3P6C
ca,monthly,B09CF4JD3L,The Overnight Guest,Written by:Heather Gudenkauf,Brittany Pressley,,,,9.5,4.3,305,6.99,35.34,https://m.media-amazon.com/images/I/516iAZRDsSL._SL500_.jpg,https://www.audible.ca/pd/B09CF4JD3L
ca,monthly,B071VPHPRC,The Scorch Trials,Written by:James Dashner,Mark Deakins,,,,10.4,4.7,133,7.99,23.89,https://m.media-amazon.com/images/I/61PA0RxDwwL._SL500_.jpg,https://www.audible.ca/pd/B071VPHPRC
ca,monthly,B071LC7V9Y,Tiny Beautiful Things (10th Anniversary Edition),Written by:Cheryl Strayed,Cheryl Strayed,,,,10.7,4.6,109,7.99,22.93,https://m.media-amazon.com/images/I/41DEVct7Y1L._SL500_.jpg,https://www.audible.ca/pd/B071LC7V9Y
ca,monthly,B071NXTYYB,The Husband's Secret,Written by:Liane Moriarty,Caroline Lee,,,,13.7,4.4,303,4.99,28.65,https://m.media-amazon.com/images/I/51RCsPgo-FL._SL500_.jpg,https://www.audible.ca/pd/B071NXTYYB
ca,monthly,B0FJLSN549,Le Boyfriend,Written by:Freida McFadden,"Hervé Grull,Jessica Monceau",,,,9.8,4.6,77,7.99,22.11,https://m.media-amazon.com/images/I/41ltcN3MlfL._SL500_.jpg,https://www.audible.ca/pd/B0FJLSN549
ca,monthly,B07259P4K4,Kasher in the Rye,Written by:Moshe Kasher,Moshe Kasher,,,,8.7,4.5,54,5.99,31.52,https://m.media-amazon.com/images/I/41unznCWuiL._SL500_.jpg,https://www.audible.ca/pd/B07259P4K4
ca,monthly,0735269963,Iron Widow (Book 1),Written by:Xiran Jay Zhao,Rong Fu,Teen & Young Adult,Teen & Young Adult; Literature & Fiction; Multicultural; Science Fiction & Fantasy; Science Fiction,,12.3,4.5,295,7.99,22.93,https://m.media-amazon.com/images/I/51P772qUq+L._SL500_.jpg,https://www.audible.ca/pd/0735269963
ca,monthly,1549153811,This Is Your Brain on Food,Written by:Uma Naidoo MD,"Uma Naidoo MD,Deepti Gupta",Health & Wellness,"Health & Wellness; Fitness, Diet & Nutrition; Diets, Nutrition & Healthy Eating; Psychology & Mental Health; Mental Health; Psychology; Hygiene & Healthy Living",,8.5,4.5,37,5.99,31.52,https://m.media-amazon.com/images/I/51sSKqh7bGL._SL500_.jpg,https://www.audible.ca/pd/1549153811
ca,monthly,B0CLWTQ3TK,Long Island,Written by:Colm Toibin,Jessie Buckley,,,,9.5,4.1,51,5.99,34.4,https://m.media-amazon.com/images/I/51+PpGvtGAL._SL500_.jpg,https://www.audible.ca/pd/B0CLWTQ3TK
ca,monthly,B078HY4BDY,Meditation for Fidgety Skeptics,"Written by:Dan Harris,Jeffrey Warren,Carlye Adler","Dan Harris,Jeffrey Warren",,,,8.6,4.5,91,7.99,21.97,https://m.media-amazon.com/images/I/41Gk3+0fYFL._SL500_.jpg,https://www.audible.ca/pd/B078HY4BDY
ca,monthly,B07H8MZ779,Son of a Critch,Written by:Mark Critch,Mark Critch,,,,10.3,4.8,244,5.99,32.48,https://m.media-amazon.com/images/I/51PApsuHNdL._SL500_.jpg,https://www.audible.ca/pd/B07H8MZ779
ca,monthly,B072LJV72X,We Were the Lucky Ones,Written by:Georgia Hunter,"Kathleen Gati,Robert Fass",,,,15.6,4.7,203,5.99,32.48,https://m.media-amazon.com/images/I/513LxTaeGBL._SL500_.jpg,https://www.audible.ca/pd/B072LJV72X
ca,monthly,B072BN3JD9,Just Mercy,Written by:Bryan Stevenson,Bryan Stevenson,,,,11.2,4.9,275,7.99,22.93,https://m.media-amazon.com/images/I/41COQrteEAL._SL500_.jpg,https://www.audible.ca/pd/B072BN3JD9
ca,monthly,B07Z43Y582,Shake Hands with the Devil,Written by:Romeo Dallaire,Marcel Jeannin,,,,21.2,4.8,138,6.99,38.17,https://m.media-amazon.com/images/I/51upJt0yTNL._SL500_.jpg,https://www.audible.ca/pd/B07Z43Y582
ca,monthly,B071HRLSZ1,See Me,Written by:Nicholas Sparks,Christopher Ryan Grant,,,,14.4,4.6,230,7.99,40.12,https://m.media-amazon.com/images/I/51vtol1JbiL._SL500_.jpg,https://www.audible.ca/pd/B071HRLSZ1
ca,monthly,0593208382,Eat a Peach,"Written by:David Chang,Gabe Ulla",David Chang,Biographies & Memoirs,Biographies & Memoirs; Professionals & Academics; Culinary; Home & Garden; Food & Wine; Celebrity Chefs & Restaurants,,9.1,4.6,201,4.99,25.8,https://m.media-amazon.com/images/I/51AKmph-9AL._SL500_.jpg,https://www.audible.ca/pd/0593208382
ca,monthly,B0CWJKQRPS,Want,Written by:Gillian Anderson,"Gillian Anderson,not specified",,,,12.0,4.0,12,6.99,36.31,https://m.media-amazon.com/images/I/3166y2YUz2L._SL500_.jpg,https://www.audible.ca/pd/B0CWJKQRPS
ca,monthly,B0892SRDD6,Live Not by Lies,Written by:Rod Dreher,Adam Verner,,,,6.2,4.9,203,7.99,21.97,https://m.media-amazon.com/images/I/51NZywx-TIL._SL500_.jpg,https://www.audible.ca/pd/B0892SRDD6
ca,monthly,B09MZV8NL3,Valley of the Birdtail,"Written by:Andrew Stobo Sniderman,Douglas Sanderson",Greg Rogers,,,,10.0,4.9,30,6.99,35.34,https://m.media-amazon.com/images/I/41X0CTdNNaL._SL500_.jpg,https://www.audible.ca/pd/B09MZV8NL3
ca,monthly,B071HFW2DG,The Happiness Equation,Written by:Neil Pasricha,Neil Pasricha,,,,5.3,4.5,102,7.99,19.11,https://m.media-amazon.com/images/I/51UblcPPqiL._SL500_.jpg,https://www.audible.ca/pd/B071HFW2DG
ca,monthly,B0F6VRV3ZW,The Bond That Burns,Written by:Briar Boleyn,"Hannah Hedley,Justin Hill,Persephone Lee",,,,15.6,4.5,37,4.99,27.74,https://m.media-amazon.com/images/I/51J23PpqPpL._SL500_.jpg,https://www.audible.ca/pd/B0F6VRV3ZW
ca,monthly,B0FNFQMMHR,Bad Bishop,Written by:L. J. Shen,"Lucy Rivers,Corvin King",,,,12.6,4.4,87,4.99,25.22,https://m.media-amazon.com/images/I/51ii59VjnSL._SL500_.jpg,https://www.audible.ca/pd/B0FNFQMMHR
ca,monthly,B071987NQM,The Bassoon King,Written by:Rainn Wilson,Rainn Wilson,,,,8.8,4.5,128,7.99,24.84,https://m.media-amazon.com/images/I/51d8yzzs2vL._SL500_.jpg,https://www.audible.ca/pd/B071987NQM
ca,monthly,B07RPC81T8,The Absolutely True Diary of a Part-Time Indian (10th Anniversary Edition),Written by:Sherman Alexie,Sherman Alexie,,,,7.8,4.7,43,5.99,31.52,https://m.media-amazon.com/images/I/51-coS-A-EL._SL500_.jpg,https://www.audible.ca/pd/B07RPC81T8
ca,monthly,B0711NKGRS,Moon Called,Written by:Patricia Briggs,Lorelei King,,,,9.2,4.7,271,4.99,28.65,https://m.media-amazon.com/images/I/518UHNr7eUL._SL500_.jpg,https://www.audible.ca/pd/B0711NKGRS
ca,monthly,B071Z4TW15,The Lovely Bones,Written by:Alice Sebold,Alice Sebold,,,,10.9,4.1,52,5.99,34.39,https://m.media-amazon.com/images/I/61pTiyUlm5L._SL500_.jpg,https://www.audible.ca/pd/B071Z4TW15
ca,monthly,B07C84TQFD,I'm Still Here,Written by:Austin Channing Brown,Austin Channing Brown,,,,3.9,4.8,219,6.99,15.76,https://m.media-amazon.com/images/I/41vQthvI6RL._SL500_.jpg,https://www.audible.ca/pd/B07C84TQFD
ca,monthly,B071HR1ZCL,I Am Number Four,Written by:Pittacus Lore,Neil Kaplan,,,,11.5,4.5,100,6.99,35.34,https://m.media-amazon.com/images/I/413hnu908jL._SL500_.jpg,https://www.audible.ca/pd/B071HR1ZCL
ca,monthly,B071HSJ6HQ,Hands of Light,Written by:Barbara Ann Brennan,Susan Denaker,,,,17.0,4.4,17,4.99,28.62,https://m.media-amazon.com/images/I/51xzSh1-POL._SL500_.jpg,https://www.audible.ca/pd/B071HSJ6HQ
ca,monthly,B0G15ZFM92,Ashes of the Imperium,Written by:Chris Wraight,Jonathan Keeble,,,,15.4,4.1,44,4.99,27.63,https://m.media-amazon.com/images/I/517yz47ZvUL._SL500_.jpg,https://www.audible.ca/pd/B0G15ZFM92
ca,monthly,B09TQ5TR2Q,The Last Chairlift,Written by:John Irving,"Jacques Roy,Raquel Beattie,Cassandra Campbell,Chris Henry Coffey,Piper Goodeve,Em Grosland,Aden Hakimi,Graham Halstead,Chanté McCormick,Natalie Naudus,Aida Reluzco,Pete Simonelli,Natasha Soudek,Travis Tonn",,,,32.8,3.7,51,7.99,42.99,https://m.media-amazon.com/images/I/51baDrOvTzL._SL500_.jpg,https://www.audible.ca/pd/B09TQ5TR2Q
ca,monthly,B07259MPML,Weapons of Math Destruction,Written by:Cathy O'Neil,Cathy O'Neil,,,,6.4,4.5,115,4.99,25.8,https://m.media-amazon.com/images/I/51W3mP4jHJL._SL500_.jpg,https://www.audible.ca/pd/B07259MPML
ca,monthly,B072873DTX,Home,Written by:Julie Andrews,Julie Andrews,,,,12.4,4.6,113,7.99,40.12,https://m.media-amazon.com/images/I/51QqrJpl6AL._SL500_.jpg,https://www.audible.ca/pd/B072873DTX
ca,monthly,B071YTDPJS,The Witches,Written by:Roald Dahl,Miranda Richardson,,,,4.5,4.7,70,7.99,18.15,https://m.media-amazon.com/images/I/61ugPyPXnaL._SL500_.jpg,https://www.audible.ca/pd/B071YTDPJS
ca,monthly,B0FDCDN3K7,Beware of Chicken 5: A Xianxia Cultivation Novel,Written by:Casualfarmer,Travis Baldree,,,,10.8,4.7,58,7.99,24.68,https://m.media-amazon.com/images/I/51-lzfSMwGL._SL500_.jpg,https://www.audible.ca/pd/B0FDCDN3K7
ca,monthly,B072LK2X9W,The Sweetness at the Bottom of the Pie,Written by:Alan Bradley,Jayne Entwistle,,,,9.9,4.3,114,7.99,20.06,https://m.media-amazon.com/images/I/51tSlcrPXlL._SL500_.jpg,https://www.audible.ca/pd/B072LK2X9W
ca,monthly,B0DQVHGQN3,The Path to Loving Him,Written by:Meghan Quinn,"Samantha Brentmoor,Sebastian York",,,,13.8,4.6,54,4.99,26.28,https://m.media-amazon.com/images/I/51IbLz8eE+L._SL500_.jpg,https://www.audible.ca/pd/B0DQVHGQN3
ca,monthly,B0F9L1ZK9N,Era of Ruin,"Written by:Dan Abnett,Aaron Dembski-Bowden,John French,Guy Haley,Nick Kyme,Gav Thorpe,Chris Wraight","Shogo Miyakita,Colleen Prendergast,Jonathan Keeble",,,,8.5,4.2,29,7.99,22.94,https://m.media-amazon.com/images/I/51r6TN3AEEL._SL500_.jpg,https://www.audible.ca/pd/B0F9L1ZK9N
ca,monthly,B084PZYJPB,The Age of Persuasion,"Written by:Terry O'Reilly,Mike Tennant",Terry O'Reilly,,,,10.4,4.6,45,7.99,22.93,https://m.media-amazon.com/images/I/51MO0J4cdnL._SL500_.jpg,https://www.audible.ca/pd/B084PZYJPB
ca,monthly,B0FCPNB18H,Shadows upon Time,Written by:Christopher Ruocchio,Samuel Roukin,,,,44.4,4.5,42,6.99,35.63,https://m.media-amazon.com/images/I/41bQYHEoa4L._SL500_.jpg,https://www.audible.ca/pd/B0FCPNB18H
ca,monthly,B0FMTDRWK2,Lady of Fire,Written by:pirateaba,Erin Bennett,,,,46.4,4.8,54,6.99,35.63,https://m.media-amazon.com/images/I/51EA9mtUTbL._SL500_.jpg,https://www.audible.ca/pd/B0FMTDRWK2
ca,monthly,0062895907,Broken,Written by:Karin Slaughter,Kathleen Early,Literature & Fiction,"Literature & Fiction; Genre Fiction; Medical; Mystery, Thriller & Suspense; Mystery; Police Procedurals; Women Sleuths; Thriller & Suspense; Medical & Forensic; Suspense",,13.2,4.6,82,7.99,40.12,https://m.media-amazon.com/images/I/51jKC+itYXL._SL500_.jpg,https://www.audible.ca/pd/0062895907
ca,monthly,B0FX5W7GDD,Dropsite Massacre,Written by:John French,Jonathan Keeble,,,,11.4,4.6,20,7.99,24.68,https://m.media-amazon.com/images/I/517BxSfJqjL._SL500_.jpg,https://www.audible.ca/pd/B0FX5W7GDD
ca,monthly,B0G61699YP,Defiance of the Fall 16,"Written by:TheFirstDefier,JF Brink",Pavi Proczko,,,,22.3,4.2,47,6.99,35.63,https://m.media-amazon.com/images/I/51yJEaSxNqL._SL500_.jpg,https://www.audible.ca/pd/B0G61699YP
ca,monthly,0593408675,Tom Clancy Target Acquired,Written by:Don Bentley,Scott Brick,Literature & Fiction,"Literature & Fiction; Genre Fiction; War & Military; Mystery, Thriller & Suspense; Thriller & Suspense; Military; Suspense",,10.8,4.4,92,4.99,28.19,https://m.media-amazon.com/images/I/51AFqo8PILS._SL500_.jpg,https://www.audible.ca/pd/0593408675
ca,monthly,B0FDH3DQQZ,Breakneck,Written by:Dan Wang,Jonathan Yen,,,,10.0,4.8,17,7.99,23.58,https://m.media-amazon.com/images/I/51R-MCcid8L._SL500_.jpg,https://www.audible.ca/pd/B0FDH3DQQZ
ca,monthly,B0FRV6P6KG,You Thought You Knew,Written by:Kevin Federline,Kevin Federline,,,,5.9,3.1,30,7.99,19.42,https://m.media-amazon.com/images/I/51NR04ybr2L._SL500_.jpg,https://www.audible.ca/pd/B0FRV6P6KG
ca,monthly,B07193LBN6,Charlie and the Great Glass Elevator,Written by:Roald Dahl,Douglas Hodge,,,,3.2,4.5,41,6.99,17.2,https://m.media-amazon.com/images/I/51YWcI1OQTL._SL500_.jpg,https://www.audible.ca/pd/B07193LBN6
ca,monthly,B082J6NQTC,Transcend,Written by:Scott Barry Kaufman PhD,Scott Barry Kaufman PhD,,,,10.2,4.6,59,4.99,25.8,https://m.media-amazon.com/images/I/51Q-xHcaL5L._SL500_.jpg,https://www.audible.ca/pd/B082J6NQTC
ca,monthly,B071HRB57P,Iron Kissed,Written by:Patricia Briggs,Lorelei King,,,,9.2,4.8,162,4.99,28.65,https://m.media-amazon.com/images/I/51xgbteqsWL._SL500_.jpg,https://www.audible.ca/pd/B071HRB57P
ca,monthly,B0FRNN2H4G,Ritual of Ruin,Written by:Kel Kade,Nick Podehl,,,,14.8,4.4,36,4.99,27.63,https://m.media-amazon.com/images/I/518Qi7RKyyL._SL500_.jpg,https://www.audible.ca/pd/B0FRNN2H4G
ca,monthly,B0CFCFX54T,In Winter I Get Up at Night,Written by:Jane Urquhart,Christine Horne,,,,10.6,4.5,12,5.99,34.4,https://m.media-amazon.com/images/I/51yCCeN-iKL._SL500_.jpg,https://www.audible.ca/pd/B0CFCFX54T
ca,monthly,B072HS1HLD,13 Hours,"Written by:Mitchell Zuckoff,Annex Security Team",,,,,7.7,4.8,105,5.99,31.52,https://m.media-amazon.com/images/I/61BLZhyZoeL._SL500_.jpg,https://www.audible.ca/pd/B072HS1HLD
ca,monthly,B07CCYHMXR,This Fallen Prey,Written by:Kelley Armstrong,Thérèse Plummer,,,,12.2,4.7,148,7.99,24.84,https://m.media-amazon.com/images/I/61GMqnRgA9L._SL500_.jpg,https://www.audible.ca/pd/B07CCYHMXR
ca,monthly,B075M1XTNM,I Will Find You,Written by:Joe Kenda,Joe Kenda,,,,8.3,4.8,185,5.99,31.52,https://m.media-amazon.com/images/I/510JIq4XDcL._SL500_.jpg,https://www.audible.ca/pd/B075M1XTNM
ca,monthly,B071VPLY7H,The River of Doubt,Written by:Candice Millard,Paul Michael,,,,12.3,4.7,78,7.99,21.97,https://m.media-amazon.com/images/I/51-EO0s6rML._SL500_.jpg,https://www.audible.ca/pd/B071VPLY7H
ca,monthly,B072328WZK,"Folks, This Ain't Normal",Written by:Joel Salatin,Joel Salatin,,,,15.2,4.8,92,7.99,40.12,https://m.media-amazon.com/images/I/51BlOt8QcFL._SL500_.jpg,https://www.audible.ca/pd/B072328WZK
ca,monthly,B0G15M2VS7,Hollow,"Written by:Caroline Peckham,Susanne Valenti","Bridget Bordeaux,Jake Bordeaux",,,,16.7,4.0,40,5.99,30.91,https://m.media-amazon.com/images/I/51WGjDI6sLL._SL500_.jpg,https://www.audible.ca/pd/B0G15M2VS7
ca,monthly,B072FCNKZB,Bone Crossed,Written by:Patricia Briggs,Lorelei King,,,,9.1,4.8,161,4.99,28.65,https://m.media-amazon.com/images/I/51GRIVFeS1L._SL500_.jpg,https://www.audible.ca/pd/B072FCNKZB
ca,monthly,B0FSBKTJKP,The Book of Azrael (Part 2 of 2) (Dramatized Adaptation),Written by:Amber V. Nicole,"full cast,Gabriel Michael,Marissa Clay,Robb Moreira,Marlon Dance-Hooi,Daniel Llaca,Fabiolla da Silva,Bru Aju,Rayner Gabriel,Ozzie Jacobs,Michael John Casey,Nora Sofyan",,,,9.2,4.8,24,7.99,24.02,https://m.media-amazon.com/images/I/51kPL4vsmsL._SL500_.jpg,https://www.audible.ca/pd/B0FSBKTJKP
ca,monthly,B0CJFYXQQ6,The Situation Room,"Written by:George Stephanopoulos,Lisa Dickey","George Stephanopoulos,Peter Ganim,Elisabeth Rodgers",,,,10.1,4.8,20,5.99,34.39,https://m.media-amazon.com/images/I/41T8fymuM3L._SL500_.jpg,https://www.audible.ca/pd/B0CJFYXQQ6
ca,monthly,B0FPGJGK1B,Sweet Venom,Written by:Rina Kent,"Teddy Hamilton,Mackenzie Cartwright",,,,12.1,4.3,34,7.99,24.78,https://m.media-amazon.com/images/I/51itPUW4D4L._SL500_.jpg,https://www.audible.ca/pd/B0FPGJGK1B
ca,monthly,0593413288,The Family Firm,Written by:Emily Oster,Emily Oster,Business & Careers,"Business & Careers; Career Success; Decision-Making & Problem Solving; Relationships, Parenting & Personal Development; Parenting & Families; School-Age Children; Relationships",,7.9,4.6,16,4.99,25.8,https://m.media-amazon.com/images/I/41bQpzDoF2S._SL500_.jpg,https://www.audible.ca/pd/0593413288
ca,monthly,B072872JX4,Hornet Flight,Written by:Ken Follett,John Lee,,,,14.0,4.6,74,4.99,29.62,https://m.media-amazon.com/images/I/51POZX6sR6L._SL500_.jpg,https://www.audible.ca/pd/B072872JX4
ca,monthly,B0FKNK21C1,Ingram,Written by:Louis C.K.,Louis C.K.,,,,10.1,4.6,36,7.99,23.18,https://m.media-amazon.com/images/I/41kU-4agaYL._SL500_.jpg,https://www.audible.ca/pd/B0FKNK21C1
ca,monthly,B0FWFJJF23,Throne of Ice and Blood,Written by:Marion Blackwood,Laura Horowitz,,,,12.0,4.6,14,7.99,24.78,https://m.media-amazon.com/images/I/51vSuc+g-LL._SL500_.jpg,https://www.audible.ca/pd/B0FWFJJF23
ca,monthly,0062895915,Unseen,Written by:Karin Slaughter,Kathleen Early,Literature & Fiction,"Literature & Fiction; Genre Fiction; Medical; Mystery, Thriller & Suspense; Mystery; Police Procedurals; Thriller & Suspense; Medical & Forensic; Suspense",,12.9,4.6,68,7.99,40.12,https://m.media-amazon.com/images/I/51Cx+3fyKVL._SL500_.jpg,https://www.audible.ca/pd/0062895915
ca,monthly,B071NMG26L,The Notebook,Written by:Nicholas Sparks,Barry Bostwick,,,,6.0,4.4,39,5.99,31.52,https://m.media-amazon.com/images/I/61XEadq7R9L._SL500_.jpg,https://www.audible.ca/pd/B071NMG26L
ca,monthly,B0CTVWHFNN,The Blue Hour,Written by:Paula Hawkins,Gemma Whelan,,,,10.3,3.3,16,6.99,35.35,https://m.media-amazon.com/images/I/41DT9QzaDNL._SL500_.jpg,https://www.audible.ca/pd/B0CTVWHFNN
ca,monthly,B072BRYM59,Walking with God through Pain and Suffering,Written by:Timothy Keller,Lloyd James,,,,13.2,4.8,31,7.99,21.5,https://m.media-amazon.com/images/I/51ET2NXsPzL._SL500_.jpg,https://www.audible.ca/pd/B072BRYM59
ca,monthly,B09YC7HFR7,"Really Good, Actually",Written by:Monica Heisey,Julia Whelan,,,,10.2,3.7,38,6.99,35.34,https://m.media-amazon.com/images/I/512VcAmD4QL._SL500_.jpg,https://www.audible.ca/pd/B09YC7HFR7
ca,monthly,B071HFSYCX,Work Rules!,Written by:Laszlo Bock,Laszlo Bock,,,,11.4,4.7,66,5.99,34.39,https://m.media-amazon.com/images/I/51quCx542aL._SL500_.jpg,https://www.audible.ca/pd/B071HFSYCX
ca,monthly,B0FCG98NL9,Dispute,Written by:Sean Oswald,Travis Baldree,,,,18.6,4.9,28,5.99,30.26,https://m.media-amazon.com/images/I/51Fkci5SpIL._SL500_.jpg,https://www.audible.ca/pd/B0FCG98NL9
ca,monthly,B072P6LX5H,Law of Attraction,Written by:Michael J. Losier,Michael J. Losier,,,,2.2,4.7,51,7.99,18.14,https://m.media-amazon.com/images/I/512wQILsjPL._SL500_.jpg,https://www.audible.ca/pd/B072P6LX5H
ca,monthly,B0DZPHP364,Build a Business You Love,Written by:Dave Ramsey,Dave Ramsey,,,,4.9,,,6.99,17.15,https://m.media-amazon.com/images/I/51E7pOTO3WL._SL500_.jpg,https://www.audible.ca/pd/B0DZPHP364
ca,monthly,B08TY2QD28,Pain Killer,"Written by:Brantt Myhres,Michael Landsberg - introduction","Brantt Myhres,Michael Landsberg",,,,10.8,4.8,113,5.99,31.48,https://m.media-amazon.com/images/I/51WrBDPJsVL._SL500_.jpg,https://www.audible.ca/pd/B08TY2QD28
ca,monthly,B0CXJKLLFN,The War We Won Apart,Written by:Nahlah Ayed,Nahlah Ayed,,,,11.4,4.4,17,5.99,34.4,https://m.media-amazon.com/images/I/519UwpP8YUL._SL500_.jpg,https://www.audible.ca/pd/B0CXJKLLFN
ca,monthly,B0F8RBJ5R3,Bourbon and Secrets,Written by:Victoria Wilder,"Lee Samuels,Megan Wicks",,,,12.8,4.2,28,4.99,25.22,https://m.media-amazon.com/images/I/51qqdO67urL._SL500_.jpg,https://www.audible.ca/pd/B0F8RBJ5R3
ca,monthly,B0BZK1LSLR,The Duel,Written by:John Ibbitson,Robin Wilcock,,,,17.7,4.5,19,7.99,42.99,https://m.media-amazon.com/images/I/51Va21FeJFL._SL500_.jpg,https://www.audible.ca/pd/B0BZK1LSLR
ca,monthly,B07B3WWJZQ,Heart Berries,Written by:Terese Marie Mailhot,Rainy Fields,,,,3.8,4.5,74,7.99,23.89,https://m.media-amazon.com/images/I/41uEHNllvmL._SL500_.jpg,https://www.audible.ca/pd/B07B3WWJZQ
ca,monthly,B075LQ93Y2,Into the Abyss,Written by:Carol Shaben,Tiffany Morgan,,,,10.0,4.1,37,7.99,22.93,https://m.media-amazon.com/images/I/61N-D4y-4BL._SL500_.jpg,https://www.audible.ca/pd/B075LQ93Y2
ca,monthly,B0BQCZ66KS,Friends That Invest,Written by:Simran Kaur,Simran Kaur,,,,7.3,4.8,10,7.99,20.5,https://m.media-amazon.com/images/I/51IVewKSEtL._SL500_.jpg,https://www.audible.ca/pd/B0BQCZ66KS
ca,monthly,B0FJSR5H6N,Dawn of Chaos and Fury,Written by:Melissa K. Roehrich,"Laura Horowitz,Christian Leatherman",,,,29.6,4.7,10,6.99,35.96,https://m.media-amazon.com/images/I/51WhCU+A-uL._SL500_.jpg,https://www.audible.ca/pd/B0FJSR5H6N
ca,monthly,B086Q373MX,The Twelve Dates of Christmas,Written by:Jenny Bayliss,Elizabeth Knowelden,,,,10.4,4.4,79,4.99,25.8,https://m.media-amazon.com/images/I/519uVgkFD-L._SL500_.jpg,https://www.audible.ca/pd/B086Q373MX
ca,monthly,B071NQ8BKN,Sometimes You Win--Sometimes You Learn,"Written by:John C. Maxwell,John Wooden - introduction",Chris Sorensen,,,,7.4,4.7,50,5.99,31.52,https://m.media-amazon.com/images/I/51jkeKbBemL._SL500_.jpg,https://www.audible.ca/pd/B071NQ8BKN
ca,monthly,B0G162ST2J,Belisarius Cawl: Archmagos,Written by:Guy Haley,John Banks,,,,10.8,4.9,19,7.99,24.68,https://m.media-amazon.com/images/I/519aXY6sO5L._SL500_.jpg,https://www.audible.ca/pd/B0G162ST2J
ca,monthly,B0BKJPLX3K,"Heavenly Tyrant (Iron Widow, Book 2)",Written by:Xiran Jay Zhao,Rong Fu,,,,21.1,4.7,21,4.99,27.7,https://m.media-amazon.com/images/I/51vpleArIvL._SL500_.jpg,https://www.audible.ca/pd/B0BKJPLX3K
ca,monthly,B0719419KQ,How Google Works,"Written by:Eric Schmidt,Jonathan Rosenberg,Alan Eagle","Holter Graham,Jonathan Rosenberg",,,,9.8,4.6,108,5.99,34.39,https://m.media-amazon.com/images/I/41G1VhthlzL._SL500_.jpg,https://www.audible.ca/pd/B0719419KQ
ca,monthly,B07JDB153L,Front Desk,Written by:Kelly Yang,Sunny Lu,,,,6.5,4.6,64,4.99,25.8,https://m.media-amazon.com/images/I/518DZapr2BL._SL500_.jpg,https://www.audible.ca/pd/B07JDB153L
ca,monthly,B07287SS3Y,Abhorsen,Written by:Garth Nix,Tim Curry,,,,11.2,5.0,85,7.99,22.93,https://m.media-amazon.com/images/I/51WhasQKoTL._SL500_.jpg,https://www.audible.ca/pd/B07287SS3Y
ca,monthly,B09ZD4TYYW,The Psychedelic Explorer's Guide,Written by:James Fadiman Ph.D.,Ross Douglas,,,,11.6,4.6,9,4.99,25.1,https://m.media-amazon.com/images/I/41EimlW8MAL._SL500_.jpg,https://www.audible.ca/pd/B09ZD4TYYW
ca,monthly,B0711BKBFG,Travels with Charley in Search of America,Written by:John Steinbeck,Gary Sinise,,,,8.0,4.7,49,7.99,21.97,https://m.media-amazon.com/images/I/51mwpABeT4L._SL500_.jpg,https://www.audible.ca/pd/B0711BKBFG
ca,monthly,B08SF4HW3J,Don't Call It a Cult,Written by:Sarah Berman,Ewa Wolniczek,,,,10.2,4.6,73,7.99,23.84,https://m.media-amazon.com/images/I/51hMY3QUM8L._SL500_.jpg,https://www.audible.ca/pd/B08SF4HW3J
ca,monthly,B0CKLQNHQ2,Same As It Ever Was,Written by:Claire Lombardo,Emily Rankin,,,,18.4,4.0,20,6.99,35.83,https://m.media-amazon.com/images/I/51BiIkV4adL._SL500_.jpg,https://www.audible.ca/pd/B0CKLQNHQ2
